step,energy,avg_error,long_links,self_aware,total_activity,total_weights,generation,perception_conflict
240,6151.775909763893,0.03127724495366477,8,0,454,13610.644619424587,1,1.0
241,6171.519380860853,0.03121428687560614,8,0,454,13656.695005962802,1,1.0
242,6190.130026450399,0.03133958112988371,8,0,454,13702.699523849846,1,1.0
243,6209.712654347099,0.03130807895894636,8,0,454,13748.658219136105,1,1.0
244,6227.300605696548,0.031128861953940344,8,0,454,13794.5711378261,1,1.0
245,6243.794896509215,0.031224139774287108,8,0,454,13840.438325878522,1,1.0
246,6264.230605538935,0.03129659608653634,8,0,454,13886.259829206292,1,1.0
247,6283.597169547905,0.03145544979141175,8,0,454,13932.0356936766,1,1.0
248,6299.935819837766,0.03139784398430077,8,0,454,13977.765965110946,1,1.0
249,6320.126096762543,0.031154129416893075,10,0,454,14023.450689285193,1,1.0
250,6335.359073490245,0.031150483306002893,10,0,454,14069.089911929617,1,1.0
251,6355.508196971471,0.03129983664954162,10,0,454,14114.683678728938,1,1.0
252,6372.618976176226,0.031213494924354008,10,0,454,14160.23203532238,1,1.0
253,6386.6452806660855,0.03124543271719483,10,0,454,14205.735027303717,1,1.0
254,6403.675173517949,0.03128015706916919,10,0,454,14251.192700221294,1,1.0
255,6420.643973390485,0.031211465067680605,10,0,454,14296.605099578108,1,1.0
256,6435.501497071271,0.031330839454246744,10,0,454,14341.972270831833,1,1.0
257,6452.322940303034,0.031539395669522824,10,0,454,14387.294259394866,1,1.0
258,6469.126219363912,0.031408940631920845,10,0,454,14432.57111063438,1,1.0
259,6483.911755901401,0.03139514139370311,10,0,454,14477.802869872363,1,1.0
260,6499.670518580792,0.0314547895706886,10,0,454,14522.98958238567,1,1.0
261,6515.279037628491,0.03154709577275913,10,0,454,14568.131293406053,1,1.0
262,6528.9352308679445,0.03149954218860268,10,0,454,14613.228048120229,1,1.0
263,6544.5672434839735,0.03157905929007282,10,0,454,14658.279891669907,1,1.0
264,6562.129834940024,0.03158139669375484,10,0,454,14703.286869151843,1,1.0
265,6578.603919789234,0.03171732334508932,10,0,454,14748.249025617883,1,1.0
266,6598.074402399361,0.03159404519778937,10,0,454,14793.166406074999,1,1.0
267,6610.534035859032,0.03143376852233565,10,0,454,14838.039055485353,1,1.0
268,6623.975765229238,0.031203973076648385,10,0,454,14882.86701876632,1,1.0
269,6637.355264462575,0.031046709966999396,10,0,454,14927.650340790555,1,1.0
270,6655.657147773342,0.031031760506007214,10,0,454,14972.389066386018,1,1.0
271,6667.894559453148,0.03089085031348423,10,0,454,15017.08324033603,1,1.0
272,6683.051099014621,0.03057711068087814,10,0,454,15061.732907379317,1,1.0
273,6697.071655967225,0.03066537040509755,10,0,454,15106.338112210056,1,1.0
274,6714.129899670085,0.03092030345157092,10,0,454,15150.898899477916,1,1.0
275,6723.173258501842,0.03111912158799213,10,0,454,15195.41531378809,1,1.0
276,6738.119835188685,0.03138179025649831,10,0,454,15239.887399701378,1,1.0
277,6753.112780406684,0.03146942089036365,10,0,454,15284.315201734189,1,1.0
278,6768.104536744702,0.031492023239059905,10,0,454,15328.698764358609,1,1.0
279,6785.021402540209,0.03148991066176168,10,0,454,15373.03813200244,1,1.0
280,6798.888616715923,0.03141799945937933,10,0,454,15417.333349049248,1,1.0
281,6811.658336665101,0.03142593782012486,10,0,454,15461.584459838396,1,1.0
282,6819.409020681186,0.031437510022661146,10,0,454,15505.7915086651,1,1.0
283,6834.184389784268,0.031346552966519704,10,0,454,15549.954539780476,1,1.0
284,6850.914159999953,0.031081841313968107,10,0,454,15594.07359739157,1,1.0
285,6860.587461089424,0.030961356278330257,10,0,454,15638.148725661416,1,1.0
286,6875.21111978027,0.031052800879234545,10,0,454,15682.179968709066,1,1.0
287,6888.721903618294,0.031124857583047755,10,0,454,15726.167370609652,1,1.0
288,6904.18628721998,0.031041339372667162,10,0,454,15770.110975394418,1,1.0
289,6920.6869092050665,0.030894041051882922,10,0,454,15814.010827050763,1,1.0
290,6932.131730885445,0.030763647097512357,10,0,454,15857.866969522292,1,1.0
291,6948.565945407305,0.030754508020295442,10,0,454,15901.679446708858,1,1.0
292,6960.905455323672,0.030935523479580708,10,0,454,15945.448302466606,1,1.0
293,6975.094327464278,0.031112343495596547,10,0,454,15989.17358060801,1,1.0
294,6985.268082838123,0.031286869470204204,10,0,454,16032.855324901924,1,1.0
295,6993.450584258548,0.031382323522552706,10,0,454,16076.493579073629,1,1.0
296,7003.504302013099,0.03169110362629523,10,0,454,16120.08838680487,1,1.0
297,7017.493222994847,0.03207291240698516,10,0,454,16163.6397917339,1,1.0
298,7029.5304168135945,0.03217767062449399,10,0,454,16207.147837455526,1,1.0
299,7037.704559681749,0.032659257079342335,10,0,454,16250.612567521153,1,1.0
